from,from_ctry,to,to_ctry,sp_distance,distance,duration,speed_kmh,speed_kmh_imp,duration_imp,border_dist,border_time,total_time,total_time_imp,rugg,pop_wpop,pop_wpop_km2,cost_km_adj,cost_km_adj,upgrade_cat,ug_cost_km
9,ESH,25,ESH,439722.778345644,491726.5,379.25,77.7945682267634,100,295.0359,0,0,379.25,295.0359,18172.359375,2026.55749511719,0.64121111516284,363770.258986477,363770.258986477,Mixed Works,214053.242206752
19,SEN,20,SEN,37450.7633017682,44624,41.75,64.1302994011976,100,26.7744,0,0,41.75,26.7744,19197.6328125,44090.62890625,169.183658325277,606455.564749588,606455.564749588,Mixed Works,326475.245690194
14,GMB,26,GMB,154153.692979075,195547.5,144.95,80.9441186616075,100,117.3285,0,0,144.95,117.3285,36017.37109375,132761.984375,125.462473642733,571290.545028369,571290.545028369,Asphalt Mix Resurfacing,135205.428990047
18,GNB,27,GNB,33947.4466679,58135.5,59.8,58.3299331103679,100,34.8813,0,0,59.8,34.8813,37117.359375,96648,405.617678889717,633197.123822886,633197.123822886,Upgrade,536106.898170044
20,SEN,28,SEN,206154.020790989,216696.5,184.3,70.546880086815,100,130.0179,0,0,184.3,130.0179,25602.669921875,105781.875,75.1224205701466,525208.388628578,525208.388628578,Mixed Works,282737.182545051
27,GNB,29,GNB,52787.3708621944,57546.5,53.45,64.5985032740879,100,34.5279,0,0,53.45,34.5279,51556.95703125,24093.962890625,66.8398631789907,565665.312766651,565665.312766651,Mixed Works,304516.493372713
26,GMB,27,GNB,185107.615420464,293007,305.4,57.5652259332024,100,175.8042,778454.875,3513.99975,3819.39975,3689.80395,46608.94921875,85945.34375,68.7130425987187,560153.254653072,560153.254653072,Upgrade,474263.0889396
29,GNB,30,GIN,137294.612325543,196140.5,390.55,30.1329663295353,100,117.6843,1060859.125,3818.52855,4209.07855,3936.21285,74932.2578125,55221.3671875,58.6232524922574,585166.482868902,585166.482868902,Upgrade,495440.95549567
29,GNB,31,GIN,174749.18878549,185608,237.25,46.9398524762908,100,111.3648,1060859.125,3818.52855,4055.77855,3929.89335,54429.30859375,91214.4765625,76.7161591381615,575973.170702309,575973.170702309,Upgrade,487657.284527955
30,GIN,32,GIN,121210.113908614,186776.5,140.5,79.762206405694,100,112.0659,0,0,140.5,112.0659,68086.921875,63115.36328125,75.8480993587034,591092.31537041,591092.31537041,Mixed Works,318204.69644107
30,GIN,33,GIN,124046.700696446,162139,208.4,46.681094049904,100,97.2834,0,0,208.4,97.2834,86713.7890625,64693.5546875,76.7188198908165,609079.748118553,609079.748118553,Upgrade,515687.520073708
30,GIN,34,GIN,163384.732396312,207363,296.8,41.91974393531,100,124.4178,0,0,296.8,124.4178,88329.7734375,72746.9453125,65.564279587768,602444.733364816,602444.733364816,Upgrade,510069.874248878
21,MRT,23,MRT,53249.8382582541,56074,39.65,84.8534678436318,100,33.6444,0,0,39.65,33.6444,2550.0888671875,23674.271484375,64.8966811564632,393367.877048091,393367.877048091,Asphalt Mix Resurfacing,94103.9021466219
23,MRT,24,SEN,64232.0428038212,89943.5,103.35,52.2168359941945,100,53.9661,1159498.125,2481.384135,2584.734135,2535.350235,2484.99951171875,42123.2734375,96.6173164629365,405469.128355751,405469.128355751,Upgrade,343297.195341202
26,GMB,35,SEN,41997.7098802219,47422,47.8,59.5255230125523,100,28.4532,900140.5,2865.90885,2913.70885,2894.36205,38812.9453125,62630.8828125,217.289387042984,674025.319436229,674025.319436229,Upgrade,570674.770456007
26,GMB,36,SEN,62469.2969478401,77372,76.95,60.329044834308,100,46.4232,900140.5,2865.90885,2942.85885,2912.33205,32836.515625,53456.3359375,125.931539597868,565164.809922645,565164.809922645,Mixed Works,304247.056008356
21,MRT,37,MRT,276395.266392658,349054,250.25,83.6892707292707,100,209.4324,0,0,250.25,209.4324,27404.62109375,73886.71875,35.8124493999719,497802.714002339,497802.714002339,Asphalt Mix Resurfacing,117813.308980554
24,SEN,38,SEN,262205.349440359,295939,263.7,67.3353811149033,100,177.5634,0,0,263.7,177.5634,28760.357421875,114465.203125,60.5209198512097,523035.427135781,523035.427135781,Mixed Works,281567.404941428
35,SEN,36,SEN,36242.8835351885,37712.5,31.3,72.2923322683706,100,22.6275,0,0,31.3,22.6275,24650.197265625,25789.564453125,101.934406698208,598780.077327493,598780.077327493,Mixed Works,322343.2749613
28,SEN,35,SEN,45287.8793911408,48791,38.1,76.836220472441,100,29.2746,0,0,38.1,29.2746,34585.8828125,24407.271484375,78.5271931603715,610088.643053123,610088.643053123,Mixed Works,328431.052843598
39,GIN,40,GIN,31798.6801998724,33826.5,26.25,77.3177142857143,100,20.2959,0,0,26.25,20.2959,154517.140625,1375566.375,6116.65366829123,1056131.9012132,1056131.9012132,Mixed Works,468753.398433196
31,GIN,36,SEN,74838.7684486547,89559,73.05,73.5597535934292,100,53.7354,1182544.75,3170.43765,3243.48765,3224.17305,40125.10546875,37923.51171875,75.3384343299759,554436.702108406,554436.702108406,Mixed Works,298471.757968358
28,SEN,38,SEN,177214.561755287,186905,174.35,64.3206194436478,100,112.143,0,0,174.35,112.143,26342.349609375,37830.3046875,31.3628789201817,490051.137678978,490051.137678978,Mixed Works,263810.862450516
28,SEN,41,SEN,208996.498978738,239229,200.75,71.5005728518057,100,143.5374,0,0,200.75,143.5374,63648.86328125,36096.71875,24.958377037753,534659.541768426,534659.541768426,Mixed Works,287825.053318669
32,GIN,40,GIN,43191.2314956102,56881.5,41.05,83.1398294762485,100,34.1289,0,0,41.05,34.1289,78682.1015625,400107.96875,1344.19587137929,767115.462678649,767115.462678649,Asphalt Mix Resurfacing,181550.659500613
32,GIN,42,GIN,96205.2690853976,133516,155.7,51.4512524084779,100,80.1096,0,0,155.7,80.1096,88000.4140625,33375.34375,51.6474214180841,590288.160828516,590288.160828516,Upgrade,499777.309501476
40,GIN,43,GIN,80569.0476091567,100070,83.1,72.2527075812274,100,60.042,0,0,83.1,60.042,100836.71875,638065.8125,1183.71474216042,781808.287884444,781808.287884444,Mixed Works,420873.461644458
40,GIN,44,SLE,157344.195212416,203452.5,145.2,84.0712809917355,100,122.0715,1213091.28125,3788.9571,3934.1571,3911.0286,21693.5703125,410594.0625,382.411103714371,590717.824248166,590717.824248166,Asphalt Mix Resurfacing,139803.218405399
31,GIN,34,GIN,79708.182463865,95870,92.95,61.8848843464228,100,57.522,0,0,92.95,57.522,38438.73828125,29266.46875,54.7001992283623,537005.794007867,537005.794007867,Mixed Works,289088.119107568
31,GIN,41,SEN,130135.799003812,182841,254.7,43.0720848056537,100,109.7046,1182544.75,3170.43765,3425.13765,3280.14225,69672.359375,49417.6953125,55.243194701455,577207.630337187,577207.630337187,Upgrade,488702.460352151
44,SLE,45,SLE,52229.2378260628,73268.5,53.5,82.1702803738318,100,43.9611,0,0,53.5,43.9611,65739.2734375,545319.875,1524.42089826998,758815.100549453,758815.100549453,Asphalt Mix Resurfacing,179586.24046337
25,ESH,46,ESH,155608.120636636,216845,201.2,64.6655069582505,100,130.107,0,0,201.2,130.107,39988.59375,90817.640625,84.9934120489332,559848.771132138,559848.771132138,Mixed Works,301385.255126134
25,ESH,47,MAR,247859.897052163,313979.5,254.5,74.0226719056975,100,188.3877,354577.9375,1254.69228,1509.19228,1443.07998,32235.525390625,58482.1328125,32.4488236023982,503479.040055281,503479.040055281,Mixed Works,271039.549896426
33,GIN,34,GIN,75636.7560612258,105376,146.1,43.2755646817248,100,63.2256,0,0,146.1,63.2256,89197.0546875,13679.9326171875,26.8783171461972,560142.559930088,560142.559930088,Upgrade,474254.034074142
33,GIN,42,GIN,56577.0278699992,83359,98.6,50.7255578093306,100,50.0154,0,0,98.6,50.0154,120120.234375,21975.330078125,56.6209485673152,617464.690748575,617464.690748575,Upgrade,522786.77150046
33,GIN,48,GIN,99932.6932086834,181259.5,223.25,48.7147592385218,100,108.7557,0,0,223.25,108.7557,123460.5234375,173632.5625,261.447537376049,704710.657334348,704710.657334348,Upgrade,596655.023209748
34,GIN,48,GIN,102336.744268208,153309,200.85,45.7980582524272,100,91.9854,0,0,200.85,91.9854,88314.5859375,189003.765625,272.324064269917,679282.403342566,679282.403342566,Upgrade,575125.768163372
42,GIN,43,GIN,68818.5634556726,100999,136.45,44.4114327592525,100,60.5994,0,0,136.45,60.5994,82972.4609375,105797.78125,226.910980190143,663882.125478298,663882.125478298,Upgrade,562086.866238292
43,GIN,49,GIN,92217.2251155751,134037,112.8,71.2962765957447,100,80.4222,0,0,112.8,80.4222,97093.03125,161931.46875,263.219476943029,685075.491025016,685075.491025016,Mixed Works,368798.972668467
44,SLE,50,SLE,127164.508514112,165123,126.65,78.2264508487959,100,99.0738,0,0,126.65,99.0738,45039.28125,297544.84375,342.640520711621,638864.415117764,638864.415117764,Mixed Works,343922.010138396
44,SLE,51,SLE,197279.452964688,265625,242.2,65.8030553261767,100,159.375,0,0,242.2,159.375,47510.27734375,187532.03125,140.361058228192,596212.933531391,596212.933531391,Mixed Works,320961.295884398
41,SEN,48,GIN,145647.156122913,207698,302,41.2645033112583,100,124.6188,1182544.75,3170.43765,3472.43765,3295.05645,150923.515625,176331.359375,176.533216865753,698310.304246541,698310.304246541,Upgrade,591236.057595403
48,GIN,49,GIN,106075.157903088,146442,120.3,73.038403990025,100,87.8652,0,0,120.3,87.8652,86717.171875,206692.25,290.539774597926,681523.412590516,681523.412590516,Mixed Works,366886.770444561
48,GIN,52,MLI,210199.692655041,307325,462.95,39.8304352521871,100,184.395,876484.134375,3489.695175,3952.645175,3674.090175,70207.9609375,161536.140625,111.933828759327,613006.755603838,613006.755603838,Upgrade,519012.38641125
38,SEN,53,MLI,84928.0001607089,97325.5,127.9,45.6569976544175,100,58.3953,874810.634375,2629.075725,2756.975725,2687.471025,29842.734375,259792.171875,457.360077886561,623149.230875183,623149.230875183,Upgrade,527599.682140988
41,SEN,54,SEN,34862.7030825964,36668.5,31,70.9712903225806,100,22.0011,0,0,31,22.0011,40767.359375,5779.37744140625,23.6945982520639,563365.078728499,563365.078728499,Mixed Works,303278.200715508
49,GIN,55,GIN,60251.5105568536,74675,63.1,71.0063391442155,100,44.805,0,0,63.1,44.805,87153.53125,68195.1640625,166.125565007409,650431.696874244,650431.696874244,Mixed Works,350149.063483968
49,GIN,56,GIN,304381.057318217,394242,280.65,84.2847675040086,100,236.5452,0,0,280.65,236.5452,64198,186688.671875,83.147303079432,591479.708229154,591479.708229154,Asphalt Mix Resurfacing,139983.530947566
53,MLI,54,SEN,185995.435892393,219307.5,328.25,40.0866717440975,100,131.5845,874810.634375,2629.075725,2957.325725,2760.660225,42433.80078125,253262.4375,200.280574598606,606118.36550159,606118.36550159,Upgrade,513180.21612468
52,MLI,54,SEN,112403.624177832,149283,132.35,67.6764639214205,100,89.5698,874810.634375,2629.075725,2761.425725,2718.645525,23466.291015625,20507.7734375,26.7530826827454,477027.747752236,477027.747752236,Mixed Works,256799.937539953
50,SLE,57,SLE,85561.0534849543,105179.5,76,83.0364473684211,100,63.1077,0,0,76,63.1077,12731.939453125,317510.875,553.507725121509,571779.192350532,571779.192350532,Asphalt Mix Resurfacing,135321.075522959
50,SLE,58,SLE,61629.4577633008,68556,50.95,80.7332679097154,100,41.1336,0,0,50.95,41.1336,36110.91015625,480075.59375,1144.32245224736,689182.634726975,689182.634726975,Asphalt Mix Resurfacing,163106.556885384
46,ESH,47,MAR,196767.779186629,216822,162.6,80.0081180811808,100,130.0932,354577.9375,1254.69228,1417.29228,1384.78548,67046.3671875,355.647644042969,0.269514033273591,416277.62795464,416277.62795464,Asphalt Mix Resurfacing,98519.0386159311
46,ESH,59,DZA,1066746.2856034,1311706.5,2013.45,39.0883260075989,100,787.0239,732254.25,3534.56034,5548.01034,4321.58424,86720.2890625,186738.890625,20.5368083974219,546139.707418872,546139.707418872,Upgrade,462398.285614645
51,SLE,55,GIN,180184.022695625,244894.5,329.8,44.5532747119466,100,146.9367,1213091.28125,3788.9571,4118.7571,3935.8938,48274.4296875,112087.1953125,91.2699122126205,576082.948047405,576082.948047405,Upgrade,487750.229346802
55,GIN,60,GIN,195178.259619949,251578,185.55,81.3510105092967,100,150.9468,0,0,185.55,150.9468,22853.92578125,100646.8359375,75.5322599438454,518335.478831473,518335.478831473,Asphalt Mix Resurfacing,122672.729990115
53,MLI,61,MLI,124710.096742313,139284,99.6,83.9060240963855,100,83.5704,0,0,99.6,83.5704,29371.4921875,290357.0625,337.132583045892,606083.374798458,606083.374798458,Asphalt Mix Resurfacing,143439.732035635
37,MRT,62,MRT,191262.678855845,212693.5,152.7,83.5730844793713,100,127.6161,0,0,152.7,127.6161,16194.6875,71106.6953125,54.4185153264118,483887.303568523,483887.303568523,Asphalt Mix Resurfacing,114519.995177884
57,SLE,58,SLE,62819.4257668653,74135.5,105.65,42.1025082820634,100,44.4813,0,0,105.65,44.4813,32905.2421875,176833.359375,413.947635079327,625187.223393572,625187.223393572,Upgrade,529325.182473223
57,SLE,63,LBR,124695.566774398,168523.5,119.45,84.6497279196317,100,101.1141,1514732.15625,5712.42855,5831.87855,5813.54265,11709.7490234375,243069.34375,283.588217932415,534863.548559703,534863.548559703,Asphalt Mix Resurfacing,126584.37315913
51,SLE,58,SLE,90353.1588330509,112984.5,156.3,43.3721689059501,100,67.7907,0,0,156.3,67.7907,53379.54296875,339060.71875,562.715610780967,680039.188462773,680039.188462773,Upgrade,575766.512898481
58,SLE,64,GIN,140366.666198891,199016,200.15,59.6600549587809,100,119.4096,1213091.28125,3788.9571,3989.1071,3908.3667,28854.2734375,351807.84375,368.388231953269,609354.650463667,609354.650463667,Upgrade,515920.270725905
47,MAR,65,MAR,121565.215857529,136940,103.4,79.4622823984526,100,82.164,0,0,103.4,82.164,151798.515625,167391.328125,200.223451765734,706274.679205206,706274.679205206,Mixed Works,380211.202305469
51,SLE,66,GIN,60389.7782547471,80592.5,102.85,47.0155566358775,100,48.3555,1213091.28125,3788.9571,3891.8071,3837.3126,51150.48828125,98289.5078125,238.8556778988,629167.929686556,629167.929686556,Upgrade,532695.513801284
52,MLI,67,MLI,159650.046027542,183685.5,169.65,64.963925729443,100,110.2113,0,0,169.65,110.2113,31758.94140625,103151.3984375,94.4699283692409,549441.470644484,549441.470644484,Mixed Works,295782.658363614
63,LBR,68,LBR,165083.527242685,198348,212.3,56.056900612341,100,119.0088,0,0,212.3,119.0088,13010.1005859375,658406.625,588.077578771121,576218.494549055,576218.494549055,Upgrade,487864.992051533
64,GIN,66,GIN,33056.2490159745,39631,43.15,55.1068366164542,100,23.7786,0,0,43.15,23.7786,36104.6875,48091.33203125,206.308391735562,665275.165836738,665275.165836738,Upgrade,563266.307075105
60,GIN,66,GIN,70188.3569863789,83013,91.8,54.256862745098,100,49.8078,0,0,91.8,49.8078,37031.44140625,80029.03125,169.298108245017,587881.998737008,587881.998737008,Upgrade,497740.092263999
61,MLI,69,MLI,97116.402571533,117164,174.75,40.227982832618,100,70.2984,0,0,174.75,70.2984,25485.767578125,24195.212890625,37.1249231194128,494956.853578455,494956.853578455,Upgrade,419063.469363092
61,MLI,70,MLI,86117.5730550167,94354,66.6,85.0036036036036,100,56.6124,0,0,66.6,56.6124,23639.9765625,16638.193359375,28.8792265719042,480455.194212773,480455.194212773,Asphalt Mix Resurfacing,113707.729297023
64,GIN,71,GIN,72483.0591986022,89171,86.75,61.6744668587896,100,53.5026,0,0,86.75,53.5026,25833.390625,103738.6484375,212.583087785984,573962.879231377,573962.879231377,Mixed Works,308983.349986224
60,GIN,64,GIN,69189.9011962182,81241,57.3,85.069109947644,100,48.7446,0,0,57.3,48.7446,31050.849609375,125559.203125,268.443752257434,598476.995652043,598476.995652043,Asphalt Mix Resurfacing,141639.55563765
60,GIN,71,GIN,98924.4370897267,132326,126.1,62.9624107850912,100,79.3956,0,0,126.1,79.3956,54062.42578125,117489.140625,175.771114622687,617143.667410132,617143.667410132,Mixed Works,332229.007622454
56,GIN,60,GIN,158962.213230363,186913.5,132.75,84.4806779661017,100,112.1481,0,0,132.75,112.1481,77366.046875,208132.390625,193.174066794462,649428.219585035,649428.219585035,Asphalt Mix Resurfacing,153698.011968458
65,MAR,72,MAR,88411.3035635089,114800,123.1,55.9545085296507,100,68.88,0,0,123.1,68.88,268315.46875,212232.21875,360.610628427607,794871.341754592,794871.341754592,Upgrade,672991.06935222
72,MAR,73,MAR,80379.6866919485,93798.5,97.6,57.663012295082,100,56.2791,0,0,97.6,56.2791,74493.875,256215.640625,479.130462104129,698198.414260252,698198.414260252,Upgrade,591141.324073679
62,MRT,69,MLI,164841.087748281,195211,184.25,63.5693894165536,100,117.1266,853437.509375,2800.64166,2984.89166,2917.76826,14424.7822265625,57473.5546875,51.2020845852928,474794.229221847,474794.229221847,Mixed Works,255597.560064427
62,MRT,74,MLI,471579.028963215,713343.5,641.05,66.7664144762499,100,428.0061,853437.509375,2800.64166,3441.69166,3228.64776,11580.0107421875,141985.390625,40.190524022613,453222.748795225,453222.748795225,Mixed Works,243984.913101429
73,MAR,75,MAR,116415.297237293,172702,118,87.8145762711865,100,103.6212,0,0,118,103.6212,417007,197552.671875,251.401923590062,812837.872752996,812837.872752996,Asphalt Mix Resurfacing,192371.629884876
67,MLI,76,MLI,37531.8214621661,44849,65.35,41.1773527161438,100,26.9094,0,0,65.35,26.9094,76113.28125,72156.1875,276.795789177373,745887.244661713,745887.244661713,Upgrade,631517.867146916
69,MLI,77,MLI,79440.4439422506,90871,87.75,62.1340170940171,100,54.5226,0,0,87.75,54.5226,29216.857421875,33708.60546875,63.3497167964349,526030.998635504,526030.998635504,Mixed Works,283180.020932113
70,MLI,76,MLI,131393.841436351,166052,233.6,42.6503424657534,100,99.6312,0,0,233.6,99.6312,74780.53125,29241.23046875,32.444351005535,556968.859628956,556968.859628956,Upgrade,471566.967819183
70,MLI,77,MLI,35896.1420372159,37263,26.3,85.0106463878327,100,22.3578,0,0,26.3,22.3578,32219.73828125,24131.37890625,96.1714213442474,615313.812577102,615313.812577102,Asphalt Mix Resurfacing,145624.268976581
68,LBR,78,GIN,110333.302006305,140670,158.55,53.2336802270577,100,84.402,1485859.125,5954.52855,6113.07855,6038.93055,38799.21875,229468.8125,304.8044018138,621341.452026294,621341.452026294,Upgrade,526069.096048928
68,LBR,79,CIV,147990.802590827,180141,211.75,51.0434946871311,100,108.0846,1294082.34375,7187.35758,7399.10758,7295.44218,23858.0859375,126191.953125,125.059658419739,543593.300419011,543593.300419011,Upgrade,460242.327688096
71,GIN,78,GIN,114177.538728433,134461.5,95.7,84.301880877743,100,80.6769,0,0,95.7,80.6769,51050.5546875,263014.46875,337.007628292725,647631.04871101,647631.04871101,Asphalt Mix Resurfacing,153272.681528272
71,GIN,80,CIV,234500.062335346,349770,374.4,56.0528846153846,100,209.862,992441.46875,5263.88613,5638.28613,5473.74813,69226.1015625,109907.9609375,66.3357484816534,585655.359344734,585655.359344734,Upgrade,495854.870911874
67,MLI,81,MLI,164140.519669392,183110.5,165.2,66.5050242130751,100,109.8663,0,0,165.2,109.8663,75724.8828125,739205.375,658.174596242953,718674.979873243,718674.979873243,Mixed Works,386886.697498429
56,GIN,82,GIN,115788.838710511,131177,94.15,83.5966011683484,100,78.7062,0,0,94.15,78.7062,49444.1953125,170512.578125,217.635596795213,621697.276417801,621697.276417801,Asphalt Mix Resurfacing,147135.022085546
56,GIN,80,CIV,212952.144010193,274684,404.5,40.7442274412855,100,164.8104,992441.46875,5263.88613,5668.38613,5428.69653,65233.65234375,203016.546875,137.465878001736,618243.545986186,618243.545986186,Upgrade,523446.202268305
56,GIN,83,MLI,229454.593650709,270383,339.55,47.7778824915329,100,162.2298,876484.134375,3489.695175,3829.245175,3651.924975,71343.8203125,239773.359375,149.579642529277,629392.768381386,629392.768381386,Upgrade,532885.877229573
75,MAR,84,MAR,118321.168789522,215087,196.3,65.7423331635252,100,129.0522,0,0,196.3,129.0522,98422.0234375,296019.125,366.224476767817,705665.87409666,705665.87409666,Mixed Works,379883.462222035
84,MAR,85,MAR,125925.473415489,146820.5,101.05,87.1769421078674,100,88.0923,0,0,101.05,88.0923,49472.3203125,554417.375,654.727963979066,682580.443977895,682580.443977895,Asphalt Mix Resurfacing,161544.038408101
